12OXKa,3,木4,家庭科教育演習III,磯崎尚子,4,自由科目第二校種免許専門科目,1,,第1回:研究アプローチに関する資料の講読(量的研究)\\n第2回:研究論文の講読(授業開発と授業分析)\\n第3回:研究論文の講読(意識・実態調査)\\n第4回:受講生各自の問題意識の明確化、研究計画\\n第5回:研究にかかわるデータ収集\\n第6回:研究の中間報告、相互検討\\n第7回:研究の再検討と資料の収集\\n第8回:研究について発表、批評\\n定期試験または最終レポート,期末レポート(50%)、その他の提出物(30%)、授業への取り組み・態度(20%),実習費などがかかることがあります。
12PBGa,3,木3,英語学演習I(個別理論),小池晃次,3; 4,専門教育科目第二校種免許専門科目,1,発115講義室,構造言語学および生成文法の基本的な考え方を、英語や日本語の具体的な言語現象を取り上げながら解説します。また、受講者自身も英語や日本語の言語現象を観察して分析する課題が与えられます。\\n第1回授業ガイダンス\\n第2回構造言語学の基本的な考え方\\n第3回意味の場の考え方と日英比較\\n第4回音素・異音の考え方と日英比較\\n第5回生成文法の基本的な考え方\\n第6回統語論と日英比較\\n第7回生成文法における意味の捉え方\\n第8回まとめのテストおよび解説\\n※受講者の興味・関心によって、授業で取り上げるテーマは変更になる可能性があります。,以下の2点を合わせて評価します。\\n1期末テスト40%\\n※100点中何点取れたか。\\n2授業課題60%\\n※テーマの設定、説明の分かりやすさ、分析の妥当性など。,
12PEEw,3,木4,異文化理解演習I,竹腰佳誉子,3; 4,専門教育科目第二校種免許専門科目,1,発333講義室,第1回:イントロダクション、異文化コミュニケーション研究をするための方法\\n第2回:異文化コミュニケーション研究をするための方法\\n第3回:異文化コミュニケーション研究をするための方法、社会科学的方法の一例\\n第4回:異文化コミュニケーション研究をするための方法、社会科学的方法の一例\\n第5回:異文化コミュニケーション研究をするための方法、社会科学的方法の一例\\n第6回:プレゼンテーション\\n第7回:プレゼンテーション\\n第8回:プレゼンテーション,授業でのパフォーマンス、課題等(50%)\\nプレゼンテーション(50%),
12PXKo,3,木3,英語教育学特別演習III,岡崎浩幸,4,自由科目第二校種免許専門科目,1,,週1-2:オリエンテーション、授業計画の立案とプレゼンテーション(グループワーク)\\n週3-4:授業実践(各グループによる模擬授業)\\n週5-6:授業のビデオ録画と観察\\n週7-8:授業の分析とフィードバック(グループディスカッション)とまとめ,授業実践及び論文海洋説明70%\\n質疑討論30%,
12PXOo,3,木2,英語科教育実践研究III,小木曽智子,3; 4,自由科目第二校種免許専門科目,1,発333講義室,文献発表・討議(全8回)。\\n・研究の基本的な進め方について; 輪読を通して理解を深める\\n・当該分野の概説書に関する文献の発表を行い; 基礎的な知識を共有する\\n・学術論文・実践報告など先行研究を発表・討議を行い; 先行研究の知見を整理する,【発表・討議】\\n・英語教育学研究の基本や; 学校教育; 英語教育学; 第二言語習得に関する基礎的な知識を習得している(50%)\\n・授業に積極的に取り組み; 自分なりの問題意識を持って参与している(20%)\\n【レポート】\\n・先行研究の批判的検討を通して; 先行研究の限界点や発展可能性をまとめることができる(30%),■MicrosoftTeamsを使用します。授業内で、携帯あるいはPCなどの電子機器を使用した活動を行うことがあるので、オリエンテーションでの説明をよく聞いてください。\\n■基本は対面授業ですが、教員の出張等やむを得ない事情により、一部、オンライン(オンデマンド)形式の授業を行ったり、休講・補講にする可能性があります。授業連絡に注意してください。
12XACo,3,木2,教育心理学研究法,近藤龍彰,2; 3; 4,自由科目教育学・心理学に関する科目,1,発115講義室,第1回:ガイダンス(心理学論文の構造)\\n第2回:研究デザインについて\\n第3回:データ・数値の読み取りについて\\n第4回:論文のまとめ方について\\n第5回:文献検索の方法\\n第6回:研究発表1\\n第7回:研究発表2\\n第8回:研究発表3,授業中の発表(50%)と期末レポート(50%)で評価する。\\n評価の観点は以下の通り。\\n1)心理学研究の特性・特質について理解しているか\\n2)心理学の先行研究についてまとめることができるか,上記の内容は履修者の状況によって変更することがある。
12XAFo,3,木1,教育臨床心理学B,石津憲一郎,2; 3; 4,自由科目教育学・心理学に関する科目,1,教育実践センター,本講義では; 以下の視点について講義および演習を行う\\n1不登校の現状\\n2不登校の支援の方向性\\n3いじめに関する法制度と現状\\n4いじめへの対応\\n5子供のメンタルヘルス\\n6子供のメンタルヘルスと防衛機制\\n7子どもの不安\\n8チームによる支援の方法,毎回の課題によって決定する(100%)。ただし出席が足りてない(70%未満)者は評定を行わない。,
12YACo,3,木2,乳児保育I,西館有沙,2; 3; 4,自由科目保育士に関する科目,1,発114講義室,実習形式の授業(講義を含む)\\nスケジュール\\n第1回乳児保育の理念と原則、現状\\n第2回保育所以外の場における乳児保育\\n第3回3歳未満児のいる家庭への子育て支援\\n第4回乳児の体の特徴\\n第5回乳児の発達\\n第6回乳児(0歳クラス)の保育\\n第7回1歳3か月~2歳未満児(1歳クラス)の発達\\n第8回2歳~3歳未満児(2歳クラス)の発達\\n期末試験,評価は、期末試験(80%)と授業への参加度(20%)を基に行います。\\n注)試験日は、1列ずつ空け、学籍番号順に着席すること。\\n注)試験中に資料等を参照するなどしてはいけない。\\n注)机の上には、筆記用具のみを置き、かばんやペンケースは閉じておくこと。\\n<評価基準>\\n達成目標に示す内容について、正しく理解している。,授業に関する質問等は、授業の前後もしくはメール(nishiari@edu.u-toyama.ac.jp)にて受け付けます。
12YAMo,3,木3,社会的養護III,和田充紀,3; 4,自由科目保育士に関する科目,1,発114講義室,第1回:子どもの養護と福祉制度の概要\\n第2回:基本的な養護援助・支援\\n第3回:心の援助\\n第4回:親子関係の援助\\n第5回:地域・学校との関係作り・整備の援助\\n第6回:自己実現・自立への援助\\n第7回:児童福祉施設の運営管理\\n第8回:児童福祉施設における支援者の資質と倫理,毎回のレポート50%、授業中の発言、及び話し合い参加の状況25%、期末レポート25%\\n<評価基準>\\n・講義を通した学びと文献などから得た知見を踏まえた上で; 自分の考えを述べることができている,
12YCEo,3,木2,地域子育て支援論演習I,小林真,4,専門教育科目,1,発117講義室,第1回児童館における子育て支援事業の概要説明(講義)\\n第2回児童館における子育て支援事業の見学\\n第3回児童館見学の振り返りと子育て支援活動の立案1(演習)\\n第4回子育て支援活動の立案2(演習・模擬保育を含む)\\n第5回児童館における子育て支援活動の実践\\n第6回子育て支援の実践の振り返り(演習)\\n第7回児童館の活用事例について(資料の講読と演習)\\n第8回児童館における子育て支援事業のあり方について(グループ協議),児童館見学の振り返りシート20点\\n模擬保育の指導案30点\\n実践の振り返りシート50点で評価する。,
900550,3-4,木2,(全学共通)数学科教育法II,成瀬喜則,2; 3; 4,,2,五福共A23番教室,第1回:数学科の目標の体系的な理解\\n第2回:数学の実用性や汎用性と構造の関係\\n第3回:中学校「数と式」領域、高等学校「代数」内容の体系的な理解と学習指導\\n第4回:中学校「図形」領域、高等学校「幾何」内容の体系的な理解と学習指導\\n第5回:中学校「関数」領域、高等学校「解析」内容の体系的な理解と学習指導\\n第6回:中学校「データの活用」領域、高等学校「確率・統計」内容の体系的な理解と学習指導\\n第7回:課題学習の設定と課題解決方法\\n第8回:数学科における教材分析とその方法\\n第9回:個別最適で協働的な学びを実現する授業方法\\n第10回:数学科における情報機器及び教材の代表的な評価方法\\n第11回:数学科における学習評価と学習指導への活用\\n第12回:授業の組み立て方と学習指導案の作成\\n第13回:模擬授業を評価するための方法\\n第14回:数学科の実践研究とその課題\\n第15回:自律的な学びのための課題設定方法,テスト(70%)、レポート(30%)で総合的に評価する。,
900565,3-4,木1,(全学共通)理科教育法IV,月僧秀弥,3; 4,,2,発111講義室,授業計画\\n第1回:中学校・高等学校における理科教育の意義と目標\\n第2回:中学校・高等学校の学習指導要領と理科において育成を目指す資質・能力\\n第3回:理科授業の学習展開の特徴\\n第4回:(模擬授業)理科授業における教材の意義と授業展開の工夫(富山県の教育実践を含む)\\n第5回:(模擬授業)理科の学習評価の方法\\n第6回:(模擬授業)理科授業の実践研究の動向と授業設計のポイント(富山県の教育実践を含む)\\n第7回:(模擬授業)理科の単元計画(富山県の教育実践を含む)\\n第8回:(模擬授業)模擬授業の実施と評価(化学・物理分野)\\n第9回:(模擬授業)模擬授業の実施と評価(生物・地学分野)\\n第10回:模擬授業の振り返りと授業改善の視点\\n第11回:理科室経営と安全管理・防災教育(富山県の教育実践を含む)\\n第12回:(模擬授業)学習指導案の作成と授業づくり(富山県の実践を含む)\\n第13回:(模擬授業)中学校の理科カリキュラムと教材(富山県の実践を含む)\\n第14回:(模擬授業)高等学校の理科カリキュラムと教材(富山県の実践を含む)\\n第15回:(模擬授業)主体的・対話的で深い学びを取り入れた理科授業の工夫(富山県の実践を含む)\\n第16回:理科授業における情報機器の活用\\n定期試験は実施しない,学生に対する評価\\n・授業中の記述内容40%\\n・模擬授業20%\\n・最終レポート40%,
903180,3,木2,(全学共通)数学科教育法III,成瀬喜則,2,教職科目,1,五福共A23番教室,第1回:数学科の目標とその特質\\n第2回:数学科の内容とその構造\\n第3回:中学校「数と式」領域、高等学校「代数」内容の学習指導\\n第4回:中学校「図形」領域、高等学校「幾何」内容の学習指導\\n第5回:中学校「関数」領域、高等学校「解析」内容の学習指導\\n第6回:中学校「データの活用」領域、高等学校「確率・統計」内容の学習指導\\n第7回:課題学習の学習指導\\n第8回:総括と展望,テスト(70%)、レポート(30%)で総合的に評価する。,
12ABFo,4,木4,スクールソーシャルワーク論II,野田秀孝,3; 4,自由科目共通科目,1,発117講義室,第1回:オリエンテーション\\n第2回:ソーシャルワークの統合化とその課題\\n第3回:学校の理解\\n第4回:連携・チームワークとは\\n第5回:地域連携とは\\n第6回:権利擁護(アドボカシー)1\\n第7回:権利擁護(アドボカシー)2\\n第8回:まとめ,筆記試験,
12FEIo,4,木4,子育て支援,西館有沙,3; 4,専門教育科目第二校種免許専門科目,1,発114講義室,第1回保護者支援における保育士の役割\\n第2回日常の援助と保護者との関係形成\\n第3回子どもや保護者のおかれている状況や環境の把握(面談の知識と技術)\\n第4回支援の計画と環境の構成、実践、記録、評価\\n第5回職員間の連携と社会資源の活用\\n第6回障害のある子どもとその家庭への支援\\n第7回要保護児童とその家庭への支援\\n第8回多様な支援ニーズとそれぞれの家庭への支援,・課題への取り組みの状況(40%)とレポート(60%)から総合的に判断する。\\n<評価基準>\\n達成目標に示す内容について、正しく説明できる。,授業に関する質問等は、授業の前後もしくはメール(nishiari@edu.u-toyama.ac.jp)にて受け付けます。
12FENo,4,木3,障害児保育,西館有沙,3; 4,専門教育科目第二校種免許専門科目,1,発114講義室,授業計画\\n第1回:障害児保育における基本理念\\n第2回:障害児保育における指導計画や個別の支援計画の作成\\n第3回:身体障害児の援助と環境の構成\\n第4回:発達障害やその傾向のある子どもの援助と環境の構成\\n第5回:知的障害のある子どもの援助と環境の構成\\n第6回:子ども同士の関わりとその支援\\n第7回:障害児のいる家庭への支援\\n第8回:関係機関との協働・連携,授業の参加度(30%)と学期末レポート(70%)により評価します。\\n<評価基準>\\n達成目標に示す内容について、正しく説明できる。,E-mail:nishiari@edu.u-toyama.ac.jp
12GBFw,4,木3,病弱児の心理・生理・病理II(教育・医療・福祉の機関連携を含む),宮一志,3; 4,専門教育科目第二校種免許専門科目,1,発113講義室,第1回:オリエンテーション、通常学級における病弱児の実態\\n第2回:気管支喘息、食物アレルギーの生理・病理\\n第3回:アレルギーのある子どもの学校での対応と心理的配慮\\n第4回:てんかんの生理・病理と心理発達\\n第5回:感染症とその予防\\n第6回:子どもの心身症\\n第7回:子どもの健康状態のみかた\\n第8回:病弱児に対する教育と医療の連携、定期試験,毎回の授業で行う小課題(30%)、定期試験(70%)\\n<評価基準>\\n達成目標に示す内容について、正しく理解している,
12GGIo,4,木2,発達障害児者支援論II,宮崎光明,3; 4,専門教育科目第二校種免許専門科目,1,発112講義室,第1回:自閉症スペクトラム障害のある子どもの困り感\\n第2回:できた・わかったを支える「支援ツール」\\n第3回:困りの理解と課題分析(理論編)\\n第4回:困りの理解と課題分析(実践編)\\n第5回:成人期の課題\\n第6回:発達障害のある大学生支援\\n第7回:保護者の支援\\n第8回:まとめ・定期試験,レポート(60%); 実習中の態度; 日々の授業のディスカッションの様子(40%)\\n評価基準は、レポート、実習の態度、日々のディスカッションは、特別支援教育実践のスキルが獲得されたかである。,
12GXDo,4,木4,障害児支援学演習IV,宮一志,3; 4,自由科目第二校種免許専門科目,1,発113講義室,特別支援教育に関する実践的な文献・テキストの輪読会、発表会を行う\\n子ども一人一人の能力や特性の把握、および支援のための情報収集の方法を学び、さらにその情報を整理しプレゼンテーションを行う。\\n1回目:導入(本講義を学習する意義)・情報の信頼性について\\n2回目:講義の進め方(文献検索; 情報収集; プレゼンテーションの方法)\\n3回目~7回目:各学生のプレゼンテーション\\n8回目:最終プレゼンテーション\\n※「障害児支援学演習I」「障害児支援学演習II」「障害児支援学演習III」「障害児支援学演習IV」を通して行う,発表の完成度によって評価する(100%)\\n<評価基準>\\n達成目標に示す内容について、正しく理解している,
12HCFa,4,木2,日本文学演習IV,西田谷洋,3; 4,専門教育科目第二校種免許専門科目,1,発142講義室,授業の概要\\n作品中の言葉が担う意味を、読み手が各自恣意的に理解するのではなく、作品が書かれた時代において、また作品の文脈や理論的な枠組みでいかに理解するべきかを、客観的・論理的に理解する。各回で担当者が一作品についてレジュメを作成して発表し、教員・履修者と議論をおこなう。\\n授業計画\\n第1回:戦争に向き合った小説\\n第2回:小説の中の批評性\\n第3回:自己と向き合う文学\\n第4回:組織の中の人間を描く\\n第5回:文学作品の中の子ども・学校\\n第6回:心の不可思議さを捉えた文学\\n第7回:文学の描いた家族\\n第8回:日本文学の描く「世界」\\n天候・感染状況・受講人数等によって順序や内容を変更したりする場合がある。特に受講生が3-9人いるとした場合発表回は5-7回を予定していいルが、実際の受講人数によって内容の順序などを変更する。詳細はlmsまたは教室で指示する。,成績評価の方法\\n発表・質疑・コメントカード(60%)と、レポート(40%を目安)、それらを総合的に評価する\\n評価基準\\n・コメントカードや質疑では積極的に発言しているか、自ら考えているか、さらには有意義な見解が表現されているか。\\n・レポート・発表は、次の観点から評する\\n1レポートでは、既存の複数の学説等について引用・参照しているか否か、問題設定に対して回答を論理的・実証的に導き出せているか否か、新たな自分の見解を説得的に提示できているか否か、そもそも文章表現の形式にきちんと基づいて論述出来ているか否か。\\n2口頭説明において、冗長にならず適切にレジュメを説明できているか否か、また質問に誠実かつ適切に回答できているか否か。,国語教材の分析力の育成の根幹は近現代文学の日本文学演習での活動によってのびるものであり、国語免取得希望者はかならず受講してください。\\n具体的な作品等はlmsまたは教室で提示します。
12HXEo,4,木3,メディア・地域教材開発指導演習,西田谷洋,3; 4,自由科目第二校種免許専門科目,1,発142講義室,授業概要\\n昨年度・一昨年度の共同研究『新装版車のいろは空のいろを読む』の続編『あまんきみこのえっちゃんの物語を読む』を来年度刊行するため、今年度は、えっちゃんを主人公する物語群を分析しミニ作品論をまとめる。\\n授業日程\\n1イントロダクション、えっちゃんはミスたぬき/はやすぎるはやすぎる\\n2とらをたいじしたのはだれでしょう/バクのなみだ\\n3名前を見てちょうだい/スキップスキップ(lms)\\n4ひなまつり/おひさまひかれ(lms)\\n5ストーブのまえで/ねんねんねん\\n6あたしも、いれて/ふしぎなじょうろで水、かけろ\\n7春の夜のお客さん/ミュウのいえ\\n8さくらがさいた\\n受講人数・感染状況・天候などによって講義回と発表回の割合を変更する,成績評価の方法\\n発表、レポート(60%); コメントカード(40%)\\nなお、演習発表とは作品分析の発表・質疑を指す。\\n評価基準\\n・コメントカードや質疑では、積極的に発言しているか、自ら考えているか、さらには有意義な見解が表現されているか。\\n・作品分析では、適切に割り当てられた作品のポイントや先行研究をおさえ、表現に即した分析ができているか。\\n・発表は口頭説明において、冗長・強弁にならず適切に作品・自説を説明できているか否か、また質問に誠実かつ適切に回答できているか否か。資料や先行論の調査がなされているか、,
12IELw,4,木4,人間安全保障論II,五十嵐美華,3; 4,自由科目第二校種免許専門科目,1,発111講義室,第1回:イントロダクション(SDGsを入り口に、「安全保障の転換」を概観します)\\n第2回:その歴史的発展・1(ブラント、パルメ、ブルントラント各委員会の試みを概観します)\\n第3回:その歴史的発展・2(1994年のUNDP報告書を中心に、基本的考え方を概観します)\\n第4回:事例1・水と食料(生命維持の根幹から、安全保障を問い直します)\\n第5回:事例2・居住環境(「人間はどこに住めるか」から、安全保障を問い直します)\\n第6回:事例3・感染症(「グローバル・ヘルス」という考えを軸に、安全保障を問い直します)\\n第7回:事例4・ジェンダー(暴力の根幹となりうるジェンダーから、安全保障を問い直します)\\n第8回:事例5・教育(授業のまとめとして、教育のもつ可能性に注目します),授業内容に対する質問&コメント等の課題提出(40%)+期末テスト(60%)を総合して評価します。\\n各授業内容を正しく理解したうえで、自分の意見を述べることができているかを評価の基準にします。,
12IFIo,4,木3,社会学演習IV,志賀文哉,3; 4,自由科目第二校種免許専門科目,1,発116講義室,授業計画\\n※能登半島地震やそのほかの災害を取り上げる。\\n第1回:オリエンテーション-社会問題にアプローチする\\n第2回:地域社会の問題を見出す\\n第3回:地域社会の問題の解決・軽減1生活困窮高齢者の生活\\n第4回:地域社会の問題の解決・軽減2生活困窮高齢者の支援\\n第5回:地域社会の問題の解決・軽減3災害被害者の生活(メディア授業予定)\\n第6回:地域社会の問題の解決・軽減4災害被害者の支援\\n第7回:問題の解決・軽減には何が必要か\\n第8回:全体のまとめ\\n定期試験は実施しない。,・授業で収集したデータに基づく授業内の発表(50%)\\n・レポート試験(50%),
12JAHa,4,木2,数学科教育法VIII,岸本忠之,3; 4,専門教育科目第二校種免許専門科目,1,発113講義室,第1回オリエンテーション\\n第2回数と式の模擬授業(1)\\n第3回数と式の模擬授業(2)\\n第4回図形の模擬授業(1)\\n第5回図形の模擬授業(2)\\n第6回関数の模擬授業(1)\\n第7回関数の模擬授業(2)\\n第8回関数の模擬授業(1)\\n第9回関数の模擬授業(2)\\n第10回データの活用の模擬授業(1)\\n第11回データの活用の模擬授業(2)\\n第12回ICTを使った模擬授業(1)\\n第13回ICTを使った模擬授業(2)\\n第14回まとめ,発表内容70点、質疑30点,通しで行います。成績は通しの最後に行います。\\nメディア活用の観点から何回かは遠隔で行う可能性があります。
12JDFw,4,木4,解析学IV,山口範和,3; 4,専門教育科目第二校種免許専門科目,1,発332講義室,1.数列の極限(1)ε-N論法による特徴付け\\n2.数列の極限(2)基本定理の証明と幾つかの例\\n3.関数の連続性(1)ε-δ論法による特徴付け\\n4.関数の連続性(2)数列の極限と関数の連続性\\n5.関数の連続性(3)中間値の定理とその証明\\n6.関数の連続性(4)ワイエルシュトラスの定理とその証明\\n7.関数の連続性(5)ロルの定理\\n8.まとめ,課題65%; 試験35%の予定。\\n課題は授業ごとに課す授業課題と最終回終了後に課す総合演習。課題の内訳は; 授業課題が20%; 総合演習が80%の予定。\\n総合して到達度が80%以上の場合に優; 70%以上の場合に良; 60%以上の場合に可; 60%未満の場合には不可とします。到達度が90%以上であり受講者の上位10%以内である場合には秀とします(極端に少人数の授業は到達度90%以上のみで秀とします)。,
12JEDw,4,木3,統計学,石川秀明,3; 4,専門教育科目第二校種免許専門科目,1,発332講義室,講義形式\\n第1回資料の平均と分散\\n第2回2変量の解析\\n第3回相関係数、回帰直線\\n第4回正規分布の定義と諸性質\\n第5回正規分布の問題1\\n第6回正規分布の問題2\\n第7回統計的推定の基礎\\n第8回定期試験,定期試験70点+平常点30点=合計100点。60点以上が合格。\\n平常点は随時行う小テスト、レポートなどをもとに評価する。,他学部履修は不可\\nオフィスアワーは水曜5限
12KAHa,4,木1,理科教育法VIII,月僧秀弥,3; 4,専門教育科目第二校種免許専門科目,1,発111講義室,授業計画\\n第1回:中学校・高等学校における理科教育の意義と目標\\n第2回:中学校・高等学校の学習指導要領と理科において育成を目指す資質・能力\\n第3回:理科授業の学習展開の特徴(模擬授業含)\\n第4回:学習指導案の作成と授業づくり(模擬授業含)・(富山県の実践を含む)\\n第5回:中学校の理科カリキュラムと教材(模擬授業含)・(富山県の実践を含む)\\n第6回:高等学校の理科カリキュラムと教材((模擬授業含)・富山県の実践を含む)\\n第7回:主体的・対話的で深い学びを取り入れた理科授業の工夫(模擬授業含)・(富山県の実践を含む)\\n第8回:理科授業における情報機器の活用\\n定期試験は実施しない,学生に対する評価\\n・授業中の記述内容60%\\n・最終レポート40%,
12KFFa,4,木2,理科内容演習CII(生物学),安本史恵,3; 4,専門教育科目第二校種免許専門科目,1,発221講義室,第1回:ガイダンス\\n第2回:文献の読み方等について\\n第3回:文献講読と発表1(生物の成長と殖え方に関する文献から発表を行い討論する)\\n第4回:文献講読と発表2(遺伝の規則性と遺伝子に関する文献から発表を行い討論する)\\n第5回:文献講読と発表3(生物の種類の多様性と進化に関する文献から発表を行い討論する)\\n第6回:文献講読と発表4(生物と環境に関する文献から発表を行い討論する)\\n第7回:文献講読と発表5(自然環境の保全と科学技術の利用に関する文献から発表を行い討論する)\\n第8回:まとめ\\n定期試験は実施しない。\\n上記内容は、時事問題を扱うなどの科目の特性上、順序を入れ替えるなど包括的に扱う。また、キャンパス外の施設を利用することがある。また、その際受講者と相談の上、日程調整を行うことがある。,発表内容(100%)\\n評価基準:各回の文献を正しく理解したうえで、論理的に構成されていること。,
12LCB7,4,木1; 木2,歌唱法II,安藤常光,,,,,,,
12LCL7,4,木2,歌唱法演習IV,安藤常光,,,,,,,
12LFDa,4,木4,音楽理論及び和声学(作曲・編曲を含む)IV,増田建太,2; 3; 4,専門教育科目第二校種免許専門科目,1.0,B4棟-210(音楽演習室),以下の項目について総合的に学修する。\\n・学習した和声法の総括\\n・二声対位法\\n・歌を含む音楽の分析\\n・ピアノ音楽の分析\\n・合奏作品の分析\\nまた; \\nそれらが音楽の形式や種々の表現にどのように結びついているのか理解を深める。\\nそして; 多様な音楽への応用を演習を通して検討する。\\n授業計画\\n第1回:減七; 増六の用法\\n第2回:転調の原理(バロック音楽〜ロマン派音楽)\\n第3回:対位法を含む和声の近代化の実態と演習/習作作曲\\n第4回:現代の和声実態と演習/転調の原理(ポピュラー音楽)\\n第5回:現代の音楽の分析と演習/ノーテーションソフト実習(MuseScore)\\n第6回:現代の手法を含む和声を重視した作曲的演習(和声の検討)\\n第7回:現代の手法を含む和声を重視した作曲的演習(手法の検討)\\n第8回:現代の手法を含む和声を重視した作曲的演習/作品提出,成績評価は下記の項目から総合して判断します。\\n・授業内課題(50%)\\n〈評価基準〉\\n各授業内容を正しく理解したうえで適切に表現しようとしている。または; 自分の意見を述べることができている。\\n・最終課題(50%)\\n〈評価基準〉\\n達成目標に示す内容について; 正しく理解し; 表現できている\\n出席率によって単位取得不可となる場合があります。\\n当然ながら; 欠席によって学修が不十分となることで; 各種テストや課題の出来具合が悪化し; 単位取得に影響する可能性はあります。,
12MXPa,4,木3,造形教育演習IV,上山輝,4,自由科目第二校種免許専門科目,1,,第1回制作テーマの決定\\n第2回関連する制作物についての調査\\n第3回エスキース・絵コンテなどの下書き\\n第4回エスキース・絵コンテなどの完成\\n第5回本制作\\n第6回本制作の途中チェック\\n第7回完成に向けた制作・調整\\n第8回制作物の完成と自己評価,制作物(60%)と下書き(10%); 制作状況の各段階のチェック(10%); 制作後の自己評価レポート(20%)などを総合的に判断する。,
12NAHw,4,木3,保健体育科教育法VIII,白石翔,3; 4,自由科目第二校種免許専門科目,1,第2体育館・上; 第2体育館・下; 第3体育館; 発311講義室,第1回:オリエンテーション(講義予定・授業評価方法の説明やグループ編成等)\\n第2回:スポーツ文化を学ぶ体育授業づくり(講義)*情報機器の活用を含む\\n第3回:教材研究(教科内容研究)成果の発表・交流\\n第4回:体育理論の実践計画の試技・交流\\n第5回:体育理論の実践計画の発表・交流\\n第6回:共生社会にむけた体育授業づくり(講義)\\n第7回:実践計画の試技・交流\\n第8回:実践計画の発表・交流\\n定期試験は実施せず、課題レポートを提示する。,授業態度(40%)\\n〈評価基準〉\\n提示する課題(授業内課題、事前事後課題)に対して意欲的に取り組むことができている。\\n感想文(20%)\\n〈評価基準〉\\n学習内容に即して自らが考えたことを具体的な事例とともに適切に記述している。\\n課題レポート(40%)\\n〈評価基準〉\\n学習内容に即して、教育課題を発見し、課題解決に向けて実際に実践してみたデータを基に提示することができる。,
12OAHa,4,木2,家庭科教育法VIII,磯崎尚子,3; 4,専門教育科目第二校種免許専門科目,1,発116講義室,第1回:問題解決学習と思考力、批判的リテラシー\\n第2回:問題解決型授業実践の分析(情報機器及び教材の活用を含む)\\n第3回:自己と社会をつなぐ授業実践の分析\\n第4回:実験・実習と思考をつなぐ授業実践の分析(情報機器及び教材の活用を含む)\\n第5回:学習テーマとカリキュラム構想\\n第6回:模擬授業の準備\\n第7回:模擬授業の実践と批評\\n第8回:授業の省察\\n定期試験:定期試験または最終レポート,学習指導案(50%)、その他の提出物(30%)、授業への取り組み・態度(20%),実習費などがかかることがあります。
12OXLa,4,木4,家庭科教育演習IV,磯崎尚子,4,自由科目第二校種免許専門科目,1,,第1回:研究アプローチに関する資料の講読(量的研究)\\n第2回:研究論文の講読(授業開発と授業分析)\\n第3回:研究論文の講読(意識・実態調査)\\n第4回:研究にかかわるデータ収集\\n第5回:研究にかかわるデータ収集\\n第6回:研究の最終報告、相互検討\\n第7回:研究の再検討と資料の収集\\n第8回:研究について発表、批評\\n定期試験または最終レポート\\n定期試験または最終レポート,期末レポート(50%)、その他の提出物(30%)、授業への取り組み・態度(20%),実習費などがかかることがあります。
12PBHa,4,木3,英語学演習II(個別理論),小池晃次,3; 4,専門教育科目第二校種免許専門科目,1,発115講義室,認知言語学および言語類型論の基本的な考え方を、英語や日本語の具体的な言語現象を取り上げながら解説します。また、受講者自身も英語や日本語の言語現象を観察して分析する課題が与えられます。\\n第1回認知言語学の基本的な考え方\\n第2回ことばの多義性\\n第3回メタファーとメトニミー\\n第4回範疇化とプロトタイプ\\n第5回言語類型論、対照言語学、比較言語学の違い\\n第6回言語類型論的に見た英語と日本語の特徴\\n第7回英語と日本語の事象の捉え方の違い\\n第8回まとめのテストおよび解説\\n※受講者の興味・関心によって、授業で取り上げるテーマは変更になる可能性があります。,以下の2点を合わせて評価します。\\n1期末テスト40%\\n※100点中何点取れたか。\\n2授業課題60%\\n※テーマの設定、説明の分かりやすさ、分析の妥当性など。,
12PEFw,4,木4,異文化理解演習II,竹腰佳誉子,3; 4,専門教育科目第二校種免許専門科目,1,発333講義室,第1回:映画『クラッシュ』とアメリカの多文化共生\\n第2回:第1回に扱った事柄について、特にステレオタイプ、偏見、差別をテーマにしたディスカッション\\n第3回:映画『マイ・ビッグ・ファット・ウェディング』と異文化衝突\\n第4回:第3回で扱った事柄について、異文化衝突とその回避法をテーマにしたディスカッション\\n第5回:映画『ブラックパンサー』と人種差別、ブラックパワー、黒人女性\\n第6回:第5回で扱った事柄について、人種差別と黒人女性をテーマにしたディスカッション\\n第7回:プレゼンテーション\\n第8回:プレゼンテーション,授業中のパフォーマンスおよび課題(50%)、プレゼンテーション(50%)\\n変更の可能性があります。,
12PXLo,4,木3,英語教育学特別演習IV,岡崎浩幸,4,自由科目第二校種免許専門科目,1,,週1-2:改善策の提案と次回授業計画の修正\\n週3-4:卒論に関連する論文の選定と要約\\n週5-6:自分の卒論テーマに関連する文献レビューの作成\\n週7-8:卒論計画のプレゼンテーションとフィードバック,授業実践及び論文海洋説明70%\\n質疑討論30%,
